RR001-3494|by what circumstances I know not into a kind of horse, whom once of|by what circumstances I know not into a kind of horse, whom once of
RR001-3495|an early winter’s morning I encountered at Broadway and Fourteenth|an early winter’s morning I encountered at Broadway and Fourteenth
RR001-3496|Street pushing a great rattletrap of a cart in which was piled old|Street pushing a great rattletrap of a cart in which was piled old
RR001-3497|rags, sacks, a chair, a box and what else I know not, and all this with|rags, sacks, a chair, a box and what else I know not, and all this with
RR001-3498|long, lean strides and a kind of determined titan energy toward the|long, lean strides and a kind of determined titan energy toward the
RR001-3499|North River. Her body was clad in a mere semblance of clothing, rags|North River. Her body was clad in a mere semblance of clothing, rags
RR001-3500|which hung limp and dirty and close to her form and seemingly wholly|which hung limp and dirty and close to her form and seemingly wholly
RR001-3501|insufficient for the bitter weather prevailing at the time. Her hair|insufficient for the bitter weather prevailing at the time. Her hair
RR001-3502|was coarse and iron-gray, done in a shapeless knot and surmounted by|was coarse and iron-gray, done in a shapeless knot and surmounted by
RR001-3503|something in the shape of a small hat which might have been rescued|something in the shape of a small hat which might have been rescued
RR001-3504|from an ashheap. Her eyes were fixed, glassy almost, and seemingly|from an ashheap. Her eyes were fixed, glassy almost, and seemingly
RR001-3505|unseeing. Here she came, vigorous, stern, pushing this tatterdemalion|unseeing. Here she came, vigorous, stern, pushing this tatterdemalion
RR001-3506|cart, and going God knows where. I followed to see and saw her enter,|cart, and going God knows where. I followed to see and saw her enter,
RR001-3507|finally, a wretched, degraded west side slum, in a rear yard of|finally, a wretched, degraded west side slum, in a rear yard of
RR001-3508|which, in a wretched tumble-down tenement, which occupied a part of|which, in a wretched tumble-down tenement, which occupied a part of
RR001-3509|it, she appeared to have a room or floor. But what days and years of|it, she appeared to have a room or floor. But what days and years of
RR001-3510|chaffering, think you, were back of this eventual result, what years|chaffering, think you, were back of this eventual result, what years
RR001-3511|of shabby dodging amid the giant legs of circumstances? To grow out|of shabby dodging amid the giant legs of circumstances? To grow out
RR001-3512|of childhood--once really soft, innocent childhood--into a thing like|of childhood -- once really soft, innocent childhood -- into a thing like
RR001-3513|this, an alley-scraping horse--good God!|this, an alley-scraping horse -- good God!
RR001-3514|And then the men. What a curious company they are, just those few who|And then the men. What a curious company they are, just those few who
RR001-3515|stand out in my memory, whom, from a mere passing opportunity to look|stand out in my memory, whom, from a mere passing opportunity to look
RR001-3516|upon, I have never been able to forget.|upon, I have never been able to forget.
RR001-3517|Thus, when I first came to New York and was on _The World_ there came|Thus, when I first came to New York and was on _The World_ there came
RR001-3518|into the reportorial room one cold winter’s night a messenger-boy,|into the reportorial room one cold winter’s night a messenger-boy,
RR001-3519|looking for a certain reporter, for whom he had a message, a youth who|looking for a certain reporter, for whom he had a message, a youth who
RR001-3520|positively was the most awkward and misshapen vehicle for the task in|positively was the most awkward and misshapen vehicle for the task in
RR001-3521|hand that I have ever seen. I should say here that whatever the rate|hand that I have ever seen. I should say here that whatever the rate
RR001-3522|of pay now, there are many who will recall how little they were paid|of pay now, there are many who will recall how little they were paid
RR001-3523|and how poorly they were equipped--a tall youth, for instance, with a|and how poorly they were equipped -- a tall youth, for instance, with a
RR001-3524|uniform and cap for one two-thirds his size; a short one with trousers|uniform and cap for one two-thirds his size; a short one with trousers
RR001-3525|six inches too long and gathered in plenteous folds above his shoes,|six inches too long and gathered in plenteous folds above his shoes,
RR001-3526|and a cap that wobbled loosely over his ears; or a fat boy with a tight|and a cap that wobbled loosely over his ears; or a fat boy with a tight
RR001-3527|suit, or a lean boy with a loose one. Parsimony and indifference were|suit, or a lean boy with a loose one. Parsimony and indifference were
RR001-3528|the outstanding characteristics of the two most plethoric organizations|the outstanding characteristics of the two most plethoric organizations
RR001-3529|serving the public in that field.|serving the public in that field.
RR001-3530|But this one. He was eighteen or nineteen (as contrasted with others|But this one. He was eighteen or nineteen (as contrasted with others
RR001-3531|of this same craft who were in the room at this very time, and who|of this same craft who were in the room at this very time, and who
RR001-3532|were not more than twelve or thirteen; that was before the child-labor|were not more than twelve or thirteen; that was before the child-labor
RR001-3533|laws), and his face was too large, and misshapen, a grotesquerie of the|laws), and his face was too large, and misshapen, a grotesquerie of the
RR001-3534|worst invention, a natural joke. His ears were too big and red, his|worst invention, a natural joke. His ears were too big and red, his
RR001-3535|mouth too large and twisted, his nose too humped and protruding, and|mouth too large and twisted, his nose too humped and protruding, and
RR001-3536|his square jaw stood out too far, and yet by no means forcefully or|his square jaw stood out too far, and yet by no means forcefully or
RR001-3537|aggressively. In addition, his hair needed cutting and stuck out from|aggressively. In addition, his hair needed cutting and stuck out from
RR001-3538|underneath his small, ill-fitting cap, which sat far up on the crown of|underneath his small, ill-fitting cap, which sat far up on the crown of
RR001-3539|his head. At the same time, his pants and coat being small, revealed|his head. At the same time, his pants and coat being small, revealed
RR001-3540|extra lengths of naked red wrist and hands and made his feet seem even|extra lengths of naked red wrist and hands and made his feet seem even
RR001-3541|larger than they were.|larger than they were.
RR001-3542|In those days, as at present, it was almost a universal practice to kid|In those days, as at present, it was almost a universal practice to kid
RR001-3543|the messenger-boy, large or small, whoever and wherever he was--unless,|the messenger-boy, large or small, whoever and wherever he was -- unless,
RR001-3544|as at times he proved to be, too old or weary or down on his luck; and|as at times he proved to be, too old or weary or down on his luck; and
RR001-3545|even then he was not always spared. In this instance it chanced that|even then he was not always spared. In this instance it chanced that
RR001-3546|the reporter for whom this youth was looking was seated at a desk with|the reporter for whom this youth was looking was seated at a desk with
RR001-3547|myself and some others. We were chatting and laughing, when suddenly|myself and some others. We were chatting and laughing, when suddenly
RR001-3548|this apparition appeared.|this apparition appeared.
RR001-3549|“Why, hello Johnnie!” called the one addressed, turning and taking|“Why, hello Johnnie!” called the one addressed, turning and taking
RR001-3550|the message yet finding time to turn on the moss-covered line of|the message yet finding time to turn on the moss-covered line of
RR001-3551|messenger-boy humor. “Just in from the snow, are you? The best thing|messenger-boy humor. “Just in from the snow, are you? The best thing
RR001-3552|is never to get a hair-cut in winter. Positively, the neck should be|is never to get a hair-cut in winter. Positively, the neck should be
RR001-3553|protected from these inclement breezes.”|protected from these inclement breezes.”
RR001-3554|“A little short on the pants there, James,” chipped in a second, “but I|“A little short on the pants there, James,” chipped in a second, “but I
RR001-3555|presume the company figures that the less the baggage or equipment the|presume the company figures that the less the baggage or equipment the
RR001-3556|greater the speed, eh?”|greater the speed, eh?”
RR001-3557|“In the matter of these suits,” went on a third, “style and fit are|“In the matter of these suits,” went on a third, “style and fit are
RR001-3558|necessarily secondary to sterling spiritual worth.”|necessarily secondary to sterling spiritual worth.”
RR001-3559|“Aw, cut it!” retorted the youth defiantly.|“Aw, cut it!” retorted the youth defiantly.
RR001-3560|Being new to New York and rather hard-pressed myself, I was throughout|Being new to New York and rather hard-pressed myself, I was throughout
RR001-3561|this scene studying this amazing figure and wondering how any|this scene studying this amazing figure and wondering how any
RR001-3562|corporation could be so parsimonious as to dress a starveling employee|corporation could be so parsimonious as to dress a starveling employee
RR001-3563|in so shabby a way, and from what wretched circumstances such a youth,|in so shabby a way, and from what wretched circumstances such a youth,
RR001-3564|who would endure such treatment and such work, must spring. Suddenly,|who would endure such treatment and such work, must spring. Suddenly,
RR001-3565|seeing me looking at him and wondering, and just as the recipient of|seeing me looking at him and wondering, and just as the recipient of
RR001-3566|the message was handing him back his book signed, his face became|the message was handing him back his book signed, his face became
RR001-3567|painfully and, as it seemed to me, involuntarily contorted with such|painfully and, as it seemed to me, involuntarily contorted with such
RR001-3568|a grimace of misery and inward spiritual dissatisfaction as I had not|a grimace of misery and inward spiritual dissatisfaction as I had not
RR001-3569|seen anywhere before. It was a miserable and moving grimace, followed|seen anywhere before. It was a miserable and moving grimace, followed
RR001-3570|by a struggle not to show what he felt. But suddenly he turned and|by a struggle not to show what he felt. But suddenly he turned and
RR001-3571|drawing a big red cold wrist and hand across his face and eyes and|drawing a big red cold wrist and hand across his face and eyes and
RR001-3572|starting for the door, he blurted out: “I never did have no home, God|starting for the door, he blurted out: “I never did have no home, God
RR001-3573|damn it! I never did have no father or mother, like you people, nor no|damn it! I never did have no father or mother, like you people, nor no
RR001-3574|chance either. I was raised in an orphan asylum--” and he was gone.|chance either. I was raised in an orphan asylum -- ” and he was gone.
RR001-3575|“Sometimes,” observed the youth who had started this line of jesting,|“Sometimes,” observed the youth who had started this line of jesting,
RR001-3576|getting up and looking apologetically at the rest of us, “this dam’|getting up and looking apologetically at the rest of us, “this dam’
RR001-3577|persiflage can be sprung in the wrong place and at the wrong time. I|persiflage can be sprung in the wrong place and at the wrong time. I
RR001-3578|apologize. I’m ashamed of myself, and sorry too.”|apologize. I’m ashamed of myself, and sorry too.”
RR001-3579|“I’m sorry too,” said another, a gentlemanly Southerner, whom later I|“I’m sorry too,” said another, a gentlemanly Southerner, whom later I
RR001-3580|came to know better and to like.|came to know better and to like.
RR001-3581|But that boy!|But that boy!
RR001-3582|       *       *       *       *       *|*       *       *       *       *
RR001-3583|For years, when I was a youth and was reading daily at the old Astor|For years, when I was a youth and was reading daily at the old Astor
RR001-3584|Library, there used to appear on the streets of New York an old man,|Library, there used to appear on the streets of New York an old man,
RR001-3585|the spindling counterpart, so far as height, weight and form were|the spindling counterpart, so far as height, weight and form were
RR001-3586|concerned, of William Cullen Bryant, who for shabbiness of attire,|concerned, of William Cullen Bryant, who for shabbiness of attire,
RR001-3587|sameness of appearance, persistence of industry and yet futility in|sameness of appearance, persistence of industry and yet futility in
RR001-3588|so far as any worth while work was concerned could hardly have been|so far as any worth while work was concerned could hardly have been
RR001-3589|outclassed. A lodger at the Mills Hotel, in Bleecker Street, that|outclassed. A lodger at the Mills Hotel, in Bleecker Street, that
RR001-3590|hopeless wayplace of the unfortunate, he was also a frequenter of the|hopeless wayplace of the unfortunate, he was also a frequenter of the
RR001-3591|Astor Library, where, as I came to know through watching him over|Astor Library, where, as I came to know through watching him over
RR001-3592|months and years even, he would burrow by the hour among musty volumes|months and years even, he would burrow by the hour among musty volumes
RR001-3593|from which he made copious notes jotted on paper with a pencil, both|from which he made copious notes jotted on paper with a pencil, both
RR001-3594|borrowed from the library authorities. Year after year for a period of|borrowed from the library authorities. Year after year for a period of
RR001-3595|ten years I encountered him from time to time wearing the same short,|ten years I encountered him from time to time wearing the same short,
RR001-3596|gray wool coat, the same thin black baggy trousers, the same cheap|gray wool coat, the same thin black baggy trousers, the same cheap
RR001-3597|brownish-black Fedora hat, and the same long uncut hair and beard,|brownish-black Fedora hat, and the same long uncut hair and beard,
RR001-3598|the former curly and hanging about his shoulders. His body, even in|the former curly and hanging about his shoulders. His body, even in
RR001-3599|the bitterest weather, never supported an overcoat. His hands were|the bitterest weather, never supported an overcoat. His hands were
RR001-3600|always bare and the wrists more or less exposed. He came invariably|always bare and the wrists more or less exposed. He came invariably
RR001-3601|with a quick, energetic step toward the library or the Mills Hotel|with a quick, energetic step toward the library or the Mills Hotel
RR001-3602|and turned a clear, blue, birdlike eye upon whomsoever surveyed him.|and turned a clear, blue, birdlike eye upon whomsoever surveyed him.
RR001-3603|But of ability--nothing, in so far as any one ever knew. The library|But of ability -- nothing, in so far as any one ever knew. The library
RR001-3604|authorities knew nothing of anything he had ever achieved. Those who|authorities knew nothing of anything he had ever achieved. Those who
RR001-3605|managed the hotel of course knew nothing at all; they were not even|managed the hotel of course knew nothing at all; they were not even
RR001-3606|interested, though he had lived there for years. In short, he lived and|interested, though he had lived there for years. In short, he lived and
RR001-3607|moved and had his being in want and thinness, and finally died--leaving|moved and had his being in want and thinness, and finally died -- leaving
RR001-3608|what? His effects, as I was informed afterwards by the attendants of|what? His effects, as I was informed afterwards by the attendants of
RR001-3609|the “hotel” which had housed him for years, consisted of a small parcel|the “hotel” which had housed him for years, consisted of a small parcel
RR001-3610|of clothes, worthless to any save himself, and a box of scribbled|of clothes, worthless to any save himself, and a box of scribbled
RR001-3611|notes, relating to what no one ever knew. They were disjointed and|notes, relating to what no one ever knew. They were disjointed and
RR001-3612|meaningless scraps of information, I was told, and dumped out with the|meaningless scraps of information, I was told, and dumped out with the
RR001-3613|ashes after his demise. What, think you, could have been his import to|ashes after his demise. What, think you, could have been his import to
RR001-3614|the world, his message?|the world, his message?
RR001-3615|       *       *       *       *       *|*       *       *       *       *
RR001-3616|And then Samuel Clampitt--or so a hand-lettered scrawl over his gate|And then Samuel Clampitt -- or so a hand-lettered scrawl over his gate
RR001-3617|read--who maintained a junk-yard near the Harlem River and One Hundred|read -- who maintained a junk-yard near the Harlem River and One Hundred
RR001-3618|and Thirty-eighth Street. He was a little man, very dark, very hunched|and Thirty-eighth Street. He was a little man, very dark, very hunched
RR001-3619|at the shoulders, with iron-gray hair, heavy, bushy, black eyebrows,|at the shoulders, with iron-gray hair, heavy, bushy, black eyebrows,
RR001-3620|a very dark and seamy skin, and hands that were quite like claws. He|a very dark and seamy skin, and hands that were quite like claws. He
RR001-3621|bought and sold--or pretended to--old bottles, tin, iron, rags, and|bought and sold -- or pretended to -- old bottles, tin, iron, rags, and
RR001-3622|the like. His place was a small yard or space of ground lying next to|the like. His place was a small yard or space of ground lying next to
RR001-3623|a coal-yard and adjoining the river, and about this he had built, or|a coal-yard and adjoining the river, and about this he had built, or
RR001-3624|had found there, a high board fence. And within, whenever the gates|had found there, a high board fence. And within, whenever the gates
RR001-3625|were opened and one was permitted to look in, were collections of junk|were opened and one was permitted to look in, were collections of junk
RR001-3626|about as above tabulated, with, in addition, some bits of iron fencing,|about as above tabulated, with, in addition, some bits of iron fencing,
RR001-3627|old window-frames, part of stair railings, gasoliers and the like. He|old window-frames, part of stair railings, gasoliers and the like. He
RR001-3628|himself was rarely to be seen; I saw him no more than four or five|himself was rarely to be seen; I saw him no more than four or five
RR001-3629|times during a period of three years in which I passed his yard daily.|times during a period of three years in which I passed his yard daily.
RR001-3630|But, having occasion once to dispose of a collection of waste rags|But, having occasion once to dispose of a collection of waste rags
RR001-3631|and clothing, I eventually sought him out and found him, after trying|and clothing, I eventually sought him out and found him, after trying
RR001-3632|his gate on an average of once every two days during a period of two|his gate on an average of once every two days during a period of two
RR001-3633|weeks and more. The thing that interested me from the first was that my|weeks and more. The thing that interested me from the first was that my
RR001-3634|tentative knockings at his gate, which was always closed and very high,|tentative knockings at his gate, which was always closed and very high,
RR001-3635|were greeted by savage roars from several Great Danes that were far|were greeted by savage roars from several Great Danes that were far
RR001-3636|within and that pawed the high gate whenever I touched it or knocked.|within and that pawed the high gate whenever I touched it or knocked.
RR001-3637|Yet eventually I did find him, the gate being open and the dogs chained|Yet eventually I did find him, the gate being open and the dogs chained
RR001-3638|and he inside. He was sitting in a dark corner of his little hut inside|and he inside. He was sitting in a dark corner of his little hut inside
RR001-3639|the yard, no window or door giving onto the street, and eating from|the yard, no window or door giving onto the street, and eating from
RR001-3640|a discolored tin pan on his lap which held a little bread, a tomato|a discolored tin pan on his lap which held a little bread, a tomato
RR001-3641|and some sausage. The thing that interested me most (apart from the|and some sausage. The thing that interested me most (apart from the
RR001-3642|fact that he appeared to me more of a gnome than a man) was these|fact that he appeared to me more of a gnome than a man) was these
RR001-3643|same dogs, now chained to a post a score of feet from me and most|same dogs, now chained to a post a score of feet from me and most
RR001-3644|savagely snarling and charging as I talked. They were so savage and|savagely snarling and charging as I talked. They were so savage and
RR001-3645|showed such great, white, glistening teeth that I was eager to retreat|showed such great, white, glistening teeth that I was eager to retreat
RR001-3646|without waiting to complete my errand. However, I managed to explain my|without waiting to complete my errand. However, I managed to explain my
RR001-3647|purpose--but to no result. He was not interested in my collection of|purpose -- but to no result. He was not interested in my collection of
RR001-3648|junk, saying that he only bought material that was brought to him.|junk, saying that he only bought material that was brought to him.
RR001-3649|But the voice, so cracked and wheezy. And the eyes, shining like|But the voice, so cracked and wheezy. And the eyes, shining like
RR001-3650|sparks of light under his heavy brows. And the thin, parchment-like,|sparks of light under his heavy brows. And the thin, parchment-like,
RR001-3651|claw-like hands. He rasped irritatingly with his throat whenever he|claw-like hands. He rasped irritatingly with his throat whenever he
RR001-3652|talked, before and after each word or sentence--“eck--eck--eck--I|talked, before and after each word or sentence -- “eck -- eck -- eck -- I
RR001-3653|don’t go out to buy stuff--eck--eck--eck. I only buy what’s brought|don’t go out to buy stuff -- eck -- eck -- eck. I only buy what’s brought
RR001-3654|here--eck--eck--eck. I don’t want any old rags--eck--eck--eck--I have|here -- eck -- eck -- eck. I don’t want any old rags -- eck -- eck -- eck -- I have
RR001-3655|more than I can sell now--eck--eck--eck.” Then he fell to munching|more than I can sell now -- eck -- eck -- eck.” Then he fell to munching
RR001-3656|again.|again.
RR001-3657|“Those look like savage dogs,” I ventured, hoping to lure him into a|“Those look like savage dogs,” I ventured, hoping to lure him into a
RR001-3658|conversation.|conversation.
RR001-3659|It was not to be.|It was not to be.
RR001-3660|“Eck--eck--eck--they need to be--eck--eck--eck.” That was all. He fell|“Eck -- eck -- eck -- they need to be -- eck -- eck -- eck.” That was all. He fell
RR001-3661|silent and would say no more.|silent and would say no more.
RR001-3662|I went out, curious as to what sort of a business this was, anyhow, and|I went out, curious as to what sort of a business this was, anyhow, and
RR001-3663|leaving him to himself.|leaving him to himself.
RR001-3664|But one morning, months later, turning a corner near there, a region|But one morning, months later, turning a corner near there, a region
RR001-3665|of empty lots and some old sealed and untenanted storehouses, I|of empty lots and some old sealed and untenanted storehouses, I
RR001-3666|found a crowd of boys following and stoning an old man who, on my|found a crowd of boys following and stoning an old man who, on my
RR001-3667|coming near and then running to his rescue, I found to be this old|coming near and then running to his rescue, I found to be this old
RR001-3668|dealer. He was attempting to hide behind a signboard which adjoined|dealer. He was attempting to hide behind a signboard which adjoined
RR001-3669|one of the storehouses. His face and hands were already cut by|one of the storehouses. His face and hands were already cut by
RR001-3670|stones and bleeding. He was breathless and very much exhausted and|stones and bleeding. He was breathless and very much exhausted and
RR001-3671|frightened, but still angry and savage. “They stoned me, the little|frightened, but still angry and savage. “They stoned me, the little
RR001-3672|devils--eck--eck--eck. They hit me with rocks--eck--eck--eck. I’ll|devils -- eck -- eck -- eck. They hit me with rocks -- eck -- eck -- eck. I’ll
RR001-3673|have the law on ’em, I will--eck--eck--eck. I’ll get the police after|have the law on ’em, I will -- eck -- eck -- eck. I’ll get the police after
RR001-3674|’em--eck--eck--eck. They’re always trying to break into my place and I|’em -- eck -- eck -- eck. They’re always trying to break into my place and I
RR001-3675|won’t let ’em--eck--eck--eck.”|won’t let ’em -- eck -- eck -- eck.”
RR001-3676|I wondered who could break into that place with those dogs loose, who|I wondered who could break into that place with those dogs loose, who
RR001-3677|would attempt it.|would attempt it.
RR001-3678|But that, as I found out later in conversation with boys of the|But that, as I found out later in conversation with boys of the
RR001-3679|vicinity, was just the trouble. At various times they had sought to|vicinity, was just the trouble. At various times they had sought to
RR001-3680|enter to recover a tossed ball, possibly to steal something, and he had|enter to recover a tossed ball, possibly to steal something, and he had
RR001-3681|set the dogs (which were always unchained in his absence) on them; or,|set the dogs (which were always unchained in his absence) on them; or,
RR001-3682|they had been attacked by the dogs and in turn had attempted to work|they had been attacked by the dogs and in turn had attempted to work
RR001-3683|him and them some injury.|him and them some injury.
RR001-3684|Yet for a period of three years after this, to my knowledge, he|Yet for a period of three years after this, to my knowledge, he
RR001-3685|continued to live there in that solitary place, harassed no doubt in|continued to live there in that solitary place, harassed no doubt in
RR001-3686|this way. If he ever did any business I did not see it. The gates were|this way. If he ever did any business I did not see it. The gates were
RR001-3687|nearly always closed, himself rarely to be seen.|nearly always closed, himself rarely to be seen.
RR001-3688|Then one day a really terrible thing happened. Some children--not these|Then one day a really terrible thing happened. Some children -- not these
RR001-3689|same wicked boys but others less familiar with the neighborhood, I|same wicked boys but others less familiar with the neighborhood, I
RR001-3690|believe--were playing ball in an open space adjoining, and a fly being|believe -- were playing ball in an open space adjoining, and a fly being
RR001-3691|struck, the ball fell into the junk-yard. Three of the more courageous|struck, the ball fell into the junk-yard. Three of the more courageous
RR001-3692|ones, as the papers stated afterwards, mounted the fence to see if they|ones, as the papers stated afterwards, mounted the fence to see if they
RR001-3693|could get the ball, and one of them, more courageous than the others,|could get the ball, and one of them, more courageous than the others,
RR001-3694|actually leaped into the yard and was literally torn to bits by these|actually leaped into the yard and was literally torn to bits by these
RR001-3695|same dogs, all but eaten alive. And there was no one to save him before|same dogs, all but eaten alive. And there was no one to save him before
RR001-3696|he was dead. Old Clampitt was not there.|he was dead. Old Clampitt was not there.
RR001-3697|The horror was of course immediately reported to the police, who|The horror was of course immediately reported to the police, who
RR001-3698|came and killed the dogs and then arrested Clampitt. A newspaper|came and killed the dogs and then arrested Clampitt. A newspaper
RR001-3699|and police investigation of his life revealed nothing save that he|and police investigation of his life revealed nothing save that he
RR001-3700|was assumed to be an old junk-dealer who was eccentric, a solitary,|was assumed to be an old junk-dealer who was eccentric, a solitary,
RR001-3701|without relatives or friends. He claimed to have kept the dogs for|without relatives or friends. He claimed to have kept the dogs for
RR001-3702|protection, also that he had been set upon by youths of the vicinity|protection, also that he had been set upon by youths of the vicinity
RR001-3703|and stoned, which was true. Even so, he was held for weeks in jail|and stoned, which was true. Even so, he was held for weeks in jail
RR001-3704|pending this investigation of his connections. No past crimes being|pending this investigation of his connections. No past crimes being
RR001-3705|found, apparently he was released. But so terrified was he then by the|found, apparently he was released. But so terrified was he then by the
RR001-3706|furore his savage dogs had aroused that he disappeared from this region|furore his savage dogs had aroused that he disappeared from this region
RR001-3707|and was heard of no more. His old rag yard was abandoned. But I often|and was heard of no more. His old rag yard was abandoned. But I often
RR001-3708|wondered about him afterwards, the years he spent there alone.|wondered about him afterwards, the years he spent there alone.
RR001-3709|       *       *       *       *       *|*       *       *       *       *
RR001-3710|And then _Old Ragpicker_, whom I have described in _Plays of the|And then _Old Ragpicker_, whom I have described in _Plays of the
RR001-3711|Natural and the Supernatural_, and who was as described.|Natural and the Supernatural_, and who was as described.
RR001-3712|And Hurstwood.|And Hurstwood.
RR001-3713|       *       *       *       *       *|*       *       *       *       *
RR001-3714|As interesting a type as I ever knew was an old hunchback who, as I|As interesting a type as I ever knew was an old hunchback who, as I
RR001-3715|understood, had had a small music business in the Bowery, years and|understood, had had a small music business in the Bowery, years and
RR001-3716|years ago when that street was still a vaudeville center, a sort|years ago when that street was still a vaudeville center, a sort
RR001-3717|of theatrical Broadway. Through experience he had come by a little|of theatrical Broadway. Through experience he had come by a little
RR001-3718|knowledge of popular songs and songbooks and had engaged in the|knowledge of popular songs and songbooks and had engaged in the
RR001-3719|manufacture and sale of these things. But times changed and public|manufacture and sale of these things. But times changed and public
RR001-3720|taste varied and he was not able to keep up with it all. From little|taste varied and he was not able to keep up with it all. From little
RR001-3721|business to no business was an easy step, and then he failed and took|business to no business was an easy step, and then he failed and took
RR001-3722|lodgings in one of the side streets off the Bowery, below Fourth|lodgings in one of the side streets off the Bowery, below Fourth
RR001-3723|Street, eking out a precarious existence, heaven only knows how.|Street, eking out a precarious existence, heaven only knows how.
RR001-3724|Age had hounded him even more than ill success. His naturally dark|Age had hounded him even more than ill success. His naturally dark
RR001-3725|skin darkened still further and his black eyes retreated into gloomy|skin darkened still further and his black eyes retreated into gloomy
RR001-3726|sockets. I used to see him at odd times, at a period when I lived in|sockets. I used to see him at odd times, at a period when I lived in
RR001-3727|a vicinity near the Bowery, wending a lonely way through the crowded|a vicinity near the Bowery, wending a lonely way through the crowded
RR001-3728|streets there, but never until he accosted me one night in the dark|streets there, but never until he accosted me one night in the dark
RR001-3729|did I realize that he had become a beggar. A mumbled apology about|did I realize that he had become a beggar. A mumbled apology about
RR001-3730|hunger, a deprecating, shamefaced cough, and he was off again, the|hunger, a deprecating, shamefaced cough, and he was off again, the
RR001-3731|richer for a dime. In this case, time, to say nothing of life, had|richer for a dime. In this case, time, to say nothing of life, had
RR001-3732|worked one of those disturbing grotesqueries which arrest one. He|worked one of those disturbing grotesqueries which arrest one. He
RR001-3733|was so very somber, furtive, misshapen and lean, a veritable masque|was so very somber, furtive, misshapen and lean, a veritable masque
RR001-3734|of a man whose very glance indicated inconsolable disappointment and|of a man whose very glance indicated inconsolable disappointment and
RR001-3735|whose presence, to many, would most certainly have come as an omen of|whose presence, to many, would most certainly have come as an omen of
RR001-3736|failure. A hall-bedroom, a lodging-house cot, an occasional meal, some|failure. A hall-bedroom, a lodging-house cot, an occasional meal, some
RR001-3737|hidden corner in which to be at peace, in which to brood, and then a|hidden corner in which to be at peace, in which to brood, and then a
RR001-3738|few years later he was found dead, alone, seated before a small table,|few years later he was found dead, alone, seated before a small table,
RR001-3739|his head leaning upon his arms in the shabby little room in which he|his head leaning upon his arms in the shabby little room in which he
RR001-3740|dwelt. I know this to be true, for from time to time I made effort to|dwelt. I know this to be true, for from time to time I made effort to
RR001-3741|hear of him. What, think you, would he have to say to his Creator if he|hear of him. What, think you, would he have to say to his Creator if he
RR001-3742|might?|might?
RR001-3743|       *       *       *       *       *|*       *       *       *       *
RR001-3744|And yet another character. One day I was walking in Brooklyn in a very|And yet another character. One day I was walking in Brooklyn in a very
RR001-3745|conservative neighborhood, when I saw what I fancied I never should|conservative neighborhood, when I saw what I fancied I never should
RR001-3746|see, in America, a woman furtively picking a piece of bread out of a|see, in America, a woman furtively picking a piece of bread out of a
RR001-3747|garbage can. I had read of such things in Balzac, Hugo, Dickens--but|garbage can. I had read of such things in Balzac, Hugo, Dickens -- but
RR001-3748|where else? And she was not absolutely wretchedly dressed, though her|where else? And she was not absolutely wretchedly dressed, though her
RR001-3749|appearance was far from satisfactory, and she had a tense expression|appearance was far from satisfactory, and she had a tense expression
RR001-3750|about her face which betokened stress of some kind. My astonishment|about her face which betokened stress of some kind. My astonishment
RR001-3751|was such that I walked deliberately up to her and asked: “What is the|was such that I walked deliberately up to her and asked: “What is the
RR001-3752|matter with you--are you hungry?”|matter with you -- are you hungry?”
RR001-3753|She had hidden the bread under her shawl as I approached and may have|She had hidden the bread under her shawl as I approached and may have
RR001-3754|dropped it as we walked, for I did not see it again though her hands|dropped it as we walked, for I did not see it again though her hands
RR001-3755|appeared. Yet she refused to indulge in any conversation which would|appeared. Yet she refused to indulge in any conversation which would
RR001-3756|explain.|explain.
RR001-3757|“I’m all right,” she replied.|“I’m all right,” she replied.
RR001-3758|“But I saw you taking a piece of bread out of that can?”|“But I saw you taking a piece of bread out of that can?”
RR001-3759|“No.”|“number”
RR001-3760|“Don’t you want any money?”|“Don’t you want any money?”
RR001-3761|“No.”|“number”
RR001-3762|She appeared to be confused and walked away from me, edging toward the|She appeared to be confused and walked away from me, edging toward the
RR001-3763|lines of fences to avoid contact. I put my hand in my pocket to offer|lines of fences to avoid contact. I put my hand in my pocket to offer
RR001-3764|a coin, but she hurried on. There was nothing to do but let her go her|a coin, but she hurried on. There was nothing to do but let her go her
RR001-3765|way--a thing which seemed intensely cruel, though there was apparently|way -- a thing which seemed intensely cruel, though there was apparently
RR001-3766|nothing else to do. I have often thought of this one, dark, tense,|nothing else to do. I have often thought of this one, dark, tense,
RR001-3767|dreary, and half wondered whether it was all a dream or whether I|dreary, and half wondered whether it was all a dream or whether I
RR001-3768|really saw it.|really saw it.
RR001-3769|       *       *       *       *       *|*       *       *       *       *
RR001-3770|But the city for me, in my time, has been flecked with these shadows of|But the city for me, in my time, has been flecked with these shadows of
RR001-3771|disaster in the guise of decayed mortals who stared at me out of hollow|disaster in the guise of decayed mortals who stared at me out of hollow
RR001-3772|eyes in the midst of the utmost gayety. You turn a corner laughing amid|eyes in the midst of the utmost gayety. You turn a corner laughing amid
RR001-3773|scenes of enthusiasm and activity, perhaps, and here comes despair|scenes of enthusiasm and activity, perhaps, and here comes despair
RR001-3774|along, hooded and hollow-eyed, accusing you of undue levity. You dine|along, hooded and hollow-eyed, accusing you of undue levity. You dine
